id,Decision,Host_response_time,Host_is_superhost,Host_has_profile_pic,Host_identity_verified,Neighbourhood,Property_type,Room_type,Accommodates,Bathrooms_text,Bedrooms,Beds,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month
4735,1,within an hour,t,t,t,28803,Entire guesthouse,Entire home/apt,2,1 bath,1,1,4,4,1,1,$144.00 ,18,4.94,f,July
4736,0,within an hour,t,t,t,28805,Entire cottage,Entire home/apt,4,2.5 baths,2,2,5,5,1,1,$280.00 ,8,5,t,August
4737,0,within a few hours,t,t,t,28801,Entire rental unit,Entire home/apt,6,1 bath,1,3,5,4,1,1,$96.00 ,462,4.92,f,September
4738,1,,t,t,t,28803,Entire cabin,Entire home/apt,2,1 bath,1,1,4,3,0,1,$167.00 ,10,4.9,t,August
4739,0,within an hour,f,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,,1,4,0,0,1,$88.00 ,11,4.9,f,September
4740,1,within an hour,t,t,f,28804,Private room in guest suite,Private room,2,1 private bath,1,1,5,1,0,1,$132.00 ,110,4.98,t,August
4741,1,within an hour,t,t,t,28805,Private room in residential home,Private room,2,1 private bath,1,1,5,2,1,1,$76.00 ,81,4.99,f,August
4742,1,within an hour,t,t,t,28801,Entire house,Entire home/apt,5,1 bath,2,2,5,3,1,1,$146.00 ,67,4.82,t,June
4743,1,within an hour,t,t,f,28806,Entire loft,Entire home/apt,2,1 bath,1,1,5,4,1,1,$115.00 ,222,4.97,f,August
4744,0,within an hour,t,t,f,28806,Entire house,Entire home/apt,6,2.5 baths,4,4,5,5,1,1,$180.00 ,41,4.95,t,July
4745,0,within a few hours,t,t,f,28806,Entire apartment,Entire home/apt,5,1 bath,2,2,5,3,0,1,$135.00 ,34,4.85,f,July
4746,1,within an hour,t,t,t,28801,Entire townhouse,Entire home/apt,6,2 baths,2,3,5,5,1,1,$381.00 ,7,5,t,June
4747,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,4,1 bath,1,2,3,4,0,0,$281.00 ,64,4.89,t,August
4748,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,4,1 bath,1,2,5,3,0,1,$122.00 ,76,4.92,t,August
4749,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,5,1 bath,2,3,5,5,1,1,$126.00 ,92,4.96,t,September
4750,1,within an hour,t,t,t,28704,Entire residential home,Entire home/apt,6,2 baths,3,3,5,5,1,1,$256.00 ,13,5,t,August
4751,0,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,3,1 bath,1,2,5,5,1,1,$81.00 ,21,5,f,June
4752,0,within an hour,t,t,t,28803,Private room in residential home,Private room,6,1 shared bath,1,8,5,3,0,1,$70.00 ,87,5,t,September
4753,1,within an hour,f,t,t,28732,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,5,0,1,$85.00 ,32,5,f,June
4754,0,within a day,t,t,f,28805,Entire house,Entire home/apt,10,4 baths,5,5,4,1,0,1,$400.00 ,8,5,f,July
4755,1,within a few hours,t,t,t,28801,Private room in apartment,Private room,2,2 shared baths,1,1,5,1,1,1,$92.00 ,314,4.8,f,June
4756,1,within an hour,t,t,t,28806,Private room in house,Private room,4,1 private bath,1,1,5,4,1,1,$82.00 ,105,4.92,t,July
4757,0,within an hour,t,t,t,28704,Private room in house,Private room,2,1 private bath,1,1,5,3,1,1,$42.00 ,33,4.97,f,July
4758,1,within an hour,f,t,t,28806,Entire rental unit,Entire home/apt,2,1 bath,1,1,5,2,1,1,$91.00 ,150,4.85,t,August
4759,1,within an hour,f,t,t,28806,Entire house,Entire home/apt,8,2 baths,3,3,5,5,0,1,$195.00 ,2,5,t,July
4760,1,within an hour,f,t,f,28803,Entire residential home,Entire home/apt,7,2 baths,3,4,5,5,1,1,$232.00 ,9,5,t,August
4761,0,within a few hours,t,t,t,28801,Entire rental unit,Entire home/apt,4,1 bath,2,2,5,5,1,1,$59.00 ,6,5,t,August
4762,0,within an hour,t,t,f,28801,Private room in bed and breakfast,Private room,3,1 private bath,1,1,4,0,0,1,$182.00 ,1,5,f,June
4763,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,8,3 baths,3,4,4,4,0,1,$424.00 ,51,4.82,t,June
4764,0,within an hour,f,t,t,28801,Entire house,Entire home/apt,6,2 baths,3,4,4,0,0,1,$300.00 ,0,,f,June
4765,1,within an hour,t,t,t,28803,Entire guesthouse,Entire home/apt,2,1 bath,1,1,5,3,0,1,$100.00 ,249,4.96,f,June
4766,0,within an hour,t,t,t,28804,Entire house,Entire home/apt,2,1.5 baths,1,1,5,5,1,1,$195.00 ,81,4.96,f,July
4767,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,8,2 baths,4,4,5,3,0,1,$105.00 ,25,4.88,t,August
4768,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,2,1 bath,1,1,5,5,0,1,$195.00 ,110,4.96,t,August
4769,0,within an hour,t,t,f,28806,Entire cabin,Entire home/apt,4,1 bath,2,2,5,5,1,1,$185.00 ,167,4.95,t,July
4770,1,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,3,1 bath,,2,5,4,0,1,$70.00 ,99,4.95,t,June
4771,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,4,1 bath,1,2,5,5,1,1,$101.00 ,212,4.94,t,September
4772,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,4,1 bath,2,3,5,5,1,0,$160.00 ,69,4.96,f,August
4773,1,within an hour,f,t,t,28715,Entire apartment,Entire home/apt,2,1 bath,1,1,5,5,1,1,$114.00 ,26,4.73,t,July
4774,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,5,1,1,$92.00 ,71,4.99,f,July
4775,1,within a few hours,t,t,t,28801,Room in bed and breakfast,Hotel room,2,1 bath,1,1,5,2,1,1,$363.00 ,24,4.96,t,August
4776,0,within an hour,t,t,t,28801,Entire residential home,Entire home/apt,2,1 bath,1,1,5,5,1,1,$70.00 ,180,4.79,t,August
4777,0,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,4,1 bath,1,2,5,4,1,1,$91.00 ,202,4.93,f,June
4778,0,,f,t,f,28704,Entire cabin,Entire home/apt,2,1 bath,1,1,5,4,1,1,$169.00 ,1,5,t,June
4779,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,4,1,1,$128.00 ,229,4.9,f,June
4780,1,within an hour,t,t,t,28801,Private room in bed and breakfast,Private room,3,1 private bath,1,2,5,0,1,1,$176.00 ,8,4.88,t,July
4781,1,within a few hours,t,t,f,28806,Entire house,Entire home/apt,6,2 baths,2,2,5,5,1,1,$134.00 ,59,4.98,f,June
4782,1,within an hour,f,t,t,28801,Private room,Private room,2,1 bath,1,1,5,2,0,1,$116.00 ,15,4.27,t,September
4783,1,,t,t,t,28803,Entire guest suite,Entire home/apt,4,1 bath,,2,5,1,1,1,$147.00 ,7,5,t,July
4784,1,within a day,t,t,t,28801,Entire condominium,Entire home/apt,2,1 bath,1,1,5,5,0,1,$147.00 ,99,4.94,f,June
4785,0,within an hour,t,t,f,28704,Entire house,Entire home/apt,5,2 baths,3,3,5,5,1,1,$150.00 ,82,4.8,f,June
4786,0,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,6,3 baths,3,4,5,5,1,1,$542.00 ,13,4.92,t,July
4787,0,within an hour,f,t,t,28801,Entire condominium (condo),Entire home/apt,3,2 baths,1,1,5,3,0,1,$141.00 ,20,4.75,f,August
4788,1,within an hour,t,t,t,28805,Private room in house,Private room,2,1 private bath,1,1,5,5,1,1,$47.00 ,195,4.61,f,June
4789,1,within an hour,f,t,t,28805,Entire house,Entire home/apt,8,2 baths,3,4,4,4,1,1,$435.00 ,2,4.5,t,June
4790,1,within an hour,f,t,t,28806,Entire house,Entire home/apt,4,1 bath,2,3,5,5,1,1,$162.00 ,26,5,t,June
4791,1,within an hour,t,t,t,28806,Entire rental unit,Entire home/apt,5,1 bath,2,2,5,3,0,1,$135.00 ,36,4.83,f,September
4792,1,within an hour,t,t,t,28804,Entire bungalow,Entire home/apt,4,1 bath,2,3,5,5,1,1,$159.00 ,43,4.77,f,June
4793,1,within an hour,t,t,t,28801,Entire house,Entire home/apt,6,2 baths,2,2,4,1,0,1,$249.00 ,202,5,f,June
4794,1,within an hour,t,t,t,28805,Entire bungalow,Entire home/apt,4,2 baths,2,2,5,5,1,1,$508.00 ,354,4.99,f,September
4795,1,within an hour,t,t,f,28804,Entire house,Entire home/apt,2,1 bath,1,1,5,5,1,1,$90.00 ,79,4.97,t,June
4796,1,within an hour,t,t,f,28704,Entire house,Entire home/apt,8,2.5 baths,3,3,5,5,1,1,$229.00 ,12,5,f,July
4797,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,12,2 baths,3,6,5,5,1,1,$288.00 ,19,4.84,t,September
4798,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,6,2 baths,2,3,5,5,1,1,$381.00 ,34,4.79,t,June
4799,0,within an hour,f,t,t,28805,Entire guest suite,Entire home/apt,3,1 bath,1,2,5,3,1,1,$130.00 ,8,4.63,f,August
4800,0,within an hour,t,t,f,28803,Entire bungalow,Entire home/apt,4,1 bath,2,3,5,4,1,1,$145.00 ,28,4.96,f,August
4801,0,within a few hours,t,t,t,28801,Entire cottage,Entire home/apt,4,1 bath,1,2,5,5,0,1,$55.00 ,135,4.84,f,June
4802,1,within a day,t,t,f,28806,Entire guesthouse,Entire home/apt,2,1 bath,1,2,5,5,1,1,$82.00 ,40,4.95,f,August
4803,1,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$82.00 ,241,4.93,f,July
4804,1,within an hour,t,t,t,28801,Room in bed and breakfast,Hotel room,12,6.5 baths,6,6,5,3,1,1,$808.00 ,9,4.89,t,June
4805,0,within an hour,t,t,t,28804,Entire guesthouse,Entire home/apt,4,1 bath,1,4,5,5,1,1,$89.00 ,305,4.98,t,August
4806,0,within an hour,t,t,t,28805,Entire house,Entire home/apt,4,1.5 baths,1,1,5,5,0,1,$135.00 ,52,4.98,t,July
4807,1,within an hour,t,t,t,28801,Shared room in hostel,Shared room,1,1 shared bath,1,1,5,1,0,0,$35.00 ,53,4.7,t,September
4808,1,within an hour,t,t,t,28806,Private room in residential home,Private room,2,1 private bath,1,1,5,3,1,1,$101.00 ,35,4.89,f,September
4809,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,2,1 bath,1,1,5,5,0,1,$151.00 ,74,4.8,t,September
4810,0,,f,t,t,28806,Entire rental unit,Entire home/apt,2,1 bath,1,1,5,3,0,1,$109.00 ,178,4.95,t,September
4811,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,6,2.5 baths,4,4,5,5,1,1,$180.00 ,46,4.96,t,August
4812,1,within an hour,t,t,t,28801,Entire apartment,Entire home/apt,2,1 bath,1,2,5,4,1,1,$123.00 ,201,5,f,June
4813,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,14,3 baths,3,7,5,5,1,1,$336.00 ,189,4.93,f,August
4814,1,within a few hours,f,t,t,28805,Entire rental unit,Entire home/apt,4,2 baths,2,3,5,0,1,1,$127.00 ,15,4.47,f,August
4815,1,within an hour,t,t,t,28801,Entire townhouse,Entire home/apt,6,2 baths,2,3,4,5,0,1,$381.00 ,41,4.88,t,August
4816,0,within an hour,f,t,t,28715,Entire townhouse,Entire home/apt,6,2.5 baths,3,4,5,5,1,1,$153.00 ,84,4.88,t,June
4817,1,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,12,2.5 baths,3,5,5,5,1,1,$671.00 ,118,4.96,f,September
4818,1,within an hour,f,t,f,28803,Entire residential home,Entire home/apt,4,2 baths,2,2,4,1,0,1,$196.00 ,14,4.79,t,September
4819,1,within an hour,t,t,f,28806,Campsite,Entire home/apt,4,1 bath,,0,2,0,0,1,$19.00 ,56,4.79,t,June
4820,1,within an hour,t,t,t,28804,Entire cabin,Entire home/apt,4,1 bath,2,2,5,5,0,1,$281.00 ,33,4.82,t,September
4821,0,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,2 baths,2,3,5,5,1,1,$481.00 ,13,4.85,t,July
4822,1,within an hour,f,t,t,28806,Camper/RV,Entire home/apt,2,1 bath,1,1,2,1,0,1,$72.00 ,19,4.95,t,June
4823,1,,,,,28805,Entire guest suite,Entire home/apt,4,1 bath,,2,4,0,0,0,$176.00 ,0,,t,June
4824,1,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,4,2,1,1,$119.00 ,14,5,t,July
4825,0,within a day,t,t,t,28801,Entire house,Entire home/apt,2,1 bath,1,2,5,4,0,1,$48.00 ,3,5,f,July
4826,1,within an hour,f,t,t,28804,Yurt,Entire home/apt,3,1 bath,,1,5,4,1,1,$132.00 ,122,4.86,f,September
4827,0,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,4,1 bath,,1,3,5,1,1,$163.00 ,20,4.85,f,June
4828,0,within an hour,t,t,f,28801,Entire apartment,Entire home/apt,2,1 bath,1,2,5,5,1,1,$91.00 ,6,5,f,July
4829,1,within an hour,t,t,t,28803,Entire condominium,Entire home/apt,8,2 baths,2,3,4,5,0,1,$366.00 ,1,5,t,June
4830,0,within an hour,t,t,f,28806,Entire apartment,Entire home/apt,2,1 bath,1,1,5,5,0,1,$89.00 ,107,4.99,t,July
4831,1,within an hour,t,t,f,28803,Entire guesthouse,Entire home/apt,2,1 bath,1,1,5,3,0,1,$72.00 ,229,4.94,t,August
4832,0,within an hour,t,t,t,28704,Casa particular (Cuba),Entire home/apt,3,1 bath,1,2,5,3,1,1,$97.00 ,406,4.99,t,June
4833,1,within an hour,f,t,t,28806,Entire house,Entire home/apt,6,2 baths,2,3,5,5,1,1,$151.00 ,7,4.71,t,July
4834,1,within an hour,t,t,t,28804,Entire bungalow,Entire home/apt,4,1 bath,2,3,5,4,1,1,$118.00 ,127,4.96,t,August
4835,0,,t,t,t,28801,Entire house,Entire home/apt,4,1 bath,2,2,5,5,1,1,$155.00 ,2,5,f,June
4836,1,within an hour,f,t,t,28803,Entire apartment,Entire home/apt,2,1 bath,1,1,5,3,1,1,$193.00 ,330,4.83,f,July
4837,0,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,4,2 baths,2,2,5,5,1,1,$150.00 ,194,4.93,t,August
4838,0,within an hour,t,t,t,28805,Entire house,Entire home/apt,6,2 baths,3,4,5,5,1,1,$225.00 ,60,4.68,f,June
4839,1,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,6,2 baths,2,4,5,5,1,1,$416.00 ,59,4.98,t,August
4840,0,within an hour,f,t,t,28803,Entire cabin,Entire home/apt,8,2 baths,3,5,3,4,0,1,$340.00 ,9,4.67,t,June
4841,0,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,6,1 bath,2,2,5,3,1,1,$153.00 ,75,4.99,t,August
4842,0,within a few hours,f,t,t,28803,Entire house,Entire home/apt,4,3.5 baths,4,4,5,0,0,1,$180.00 ,0,,f,July
4843,0,within an hour,t,t,t,28805,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,3,1,1,$80.00 ,215,4.98,t,June
4844,0,a few days or more,f,t,t,28801,Entire bungalow,Entire home/apt,4,2 baths,2,2,5,0,1,1,$200.00 ,4,5,f,September
4845,0,within an hour,t,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,1,3,5,3,1,1,$125.00 ,159,4.9,f,July
4846,0,within an hour,f,t,t,28806,Entire house,Entire home/apt,12,4 baths,6,6,5,5,1,1,$392.00 ,34,4.82,t,July
4847,1,within an hour,t,t,f,28805,Entire cabin,Entire home/apt,5,2 baths,3,4,5,5,1,1,$278.00 ,48,5,t,August
4848,1,within a few hours,t,t,t,28804,Private room in house,Private room,2,1 private bath,1,1,5,2,0,1,$44.00 ,40,5,f,June
4849,0,within a few hours,t,t,t,28806,Entire guest suite,Entire home/apt,3,1 bath,1,2,5,3,1,1,$86.00 ,82,4.91,f,August
4850,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,6,2 baths,3,4,5,5,1,1,$229.00 ,45,4.96,f,September
4851,1,within an hour,t,t,t,28806,Private room in residential home,Private room,2,2.5 shared baths,1,1,5,0,0,1,$70.00 ,61,4.77,t,August
4852,0,within an hour,t,t,t,28805,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,3,1,1,$150.00 ,168,5,f,August
4853,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,4,1.5 baths,2,2,5,5,1,1,$174.00 ,148,4.8,t,September
4854,1,within an hour,t,t,f,28704,Entire house,Entire home/apt,8,2 baths,3,4,5,5,1,1,$161.00 ,302,4.99,f,July
4855,1,within an hour,t,t,t,28805,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,5,0,1,$144.00 ,204,4.89,f,June
4856,0,within an hour,t,t,f,28803,Entire residential home,Entire home/apt,10,2 baths,3,5,5,5,1,1,$141.00 ,367,4.89,t,August
4857,1,within an hour,t,t,t,28732,Entire residential home,Entire home/apt,8,2 baths,3,4,4,5,1,1,$284.00 ,13,4.92,t,August
4858,1,within an hour,f,t,f,28715,Entire cottage,Entire home/apt,7,1 bath,3,3,5,5,1,1,$208.00 ,472,4.71,t,August
4859,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,2,1 bath,1,1,5,4,1,1,$107.00 ,81,4.96,t,June
4860,0,within an hour,t,t,t,28801,Private room in residential home,Private room,2,1 shared bath,1,1,4,4,1,1,$78.00 ,116,4.9,t,September
4861,0,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,3,1 bath,1,2,5,3,0,1,$63.00 ,67,4.93,f,June
4862,1,within an hour,t,t,t,28801,Room in bed and breakfast,Hotel room,2,1 bath,1,1,4,2,0,1,$213.00 ,22,4.91,t,July
4863,0,within an hour,t,t,t,28715,Entire rental unit,Entire home/apt,4,1 bath,1,2,5,3,1,1,$96.00 ,69,4.96,t,September
4864,1,within an hour,f,t,t,28804,Private room in guest suite,Private room,2,1 private bath,1,1,5,0,0,1,$274.00 ,5,5,t,June
4865,0,within an hour,f,t,t,28803,Room in boutique hotel,Hotel room,4,1 bath,1,2,4,3,0,1,$84.00 ,31,4.58,t,July
4866,1,within an hour,f,t,t,28803,Entire cottage,Entire home/apt,10,2 baths,4,6,5,1,0,1,$238.00 ,6,5,t,September
4867,0,within an hour,t,t,t,28805,Entire guest suite,Entire home/apt,3,1 bath,1,1,5,4,1,1,$101.00 ,321,4.98,f,September
4868,0,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,2,1 bath,1,1,4,0,0,1,$295.00 ,2,5,f,September
4869,1,within an hour,t,t,t,28806,Entire cabin,Entire home/apt,2,1 bath,1,1,5,5,1,1,$114.00 ,80,4.95,t,June
4870,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,6,2 baths,3,3,5,5,1,1,$119.00 ,105,4.68,t,August
4871,0,within an hour,f,t,t,28805,Entire house,Entire home/apt,8,3 baths,4,4,4,4,1,1,$410.00 ,13,4.69,t,July
4872,0,within a day,t,t,t,28801,Entire house,Entire home/apt,2,1 bath,,1,4,0,0,0,$65.00 ,3,5,f,June
4873,0,within an hour,f,t,f,28704,Entire cabin,Entire home/apt,4,2 baths,2,2,4,4,1,1,$132.00 ,5,4.4,t,June
4874,0,within an hour,t,t,f,28801,Entire rental unit,Entire home/apt,7,1 bath,1,3,5,5,0,1,$139.00 ,126,4.86,t,September
4875,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,6,2.5 baths,3,3,5,5,1,1,$325.00 ,48,4.96,f,July
4876,1,within an hour,f,t,t,28704,Entire house,Entire home/apt,6,2 baths,3,4,4,1,0,1,$200.00 ,2,5,t,July
4877,1,within an hour,f,t,t,28803,Private room in bungalow,Private room,2,1 private bath,1,1,5,2,0,1,$62.00 ,155,4.88,f,July
4878,1,within an hour,t,t,t,28801,Entire loft,Entire home/apt,4,1 bath,1,1,4,1,0,1,$197.00 ,537,4.96,t,September
4879,1,within an hour,t,t,t,28806,Entire rental unit,Entire home/apt,4,1 bath,1,2,5,5,1,1,$95.00 ,155,4.83,f,August
4880,1,within an hour,t,t,f,28806,Entire house,Entire home/apt,4,1 bath,1,2,5,5,0,1,$140.00 ,55,4.89,t,June
4881,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,2,0,1,$136.00 ,23,5,t,August
4882,0,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,6,2 baths,2,3,4,4,0,1,$366.00 ,87,4.83,t,June
4883,1,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,10,3 baths,4,6,5,5,1,1,$415.00 ,37,4.97,t,September
4884,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,6,2 baths,3,4,5,5,1,1,$264.00 ,106,4.96,t,September
4885,1,within an hour,t,t,t,28804,Entire guesthouse,Entire home/apt,4,1 bath,1,3,5,3,1,1,$236.00 ,199,4.98,f,August
4886,0,within a few hours,t,t,t,28804,Entire house,Entire home/apt,2,1 bath,1,0,5,5,1,1,$55.00 ,11,5,f,June
4887,1,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,4,1 bath,,1,3,5,1,1,$180.00 ,111,4.85,f,July
4888,1,,t,t,t,28704,Entire guesthouse,Entire home/apt,2,1 bath,1,1,5,5,1,1,$109.00 ,15,4.8,f,September
4889,1,within an hour,f,t,t,28805,Entire residential home,Entire home/apt,6,1 bath,2,3,4,4,0,1,$145.00 ,14,5,t,August
4890,1,within an hour,t,t,t,28804,Private room in residential home,Private room,2,1 shared bath,1,1,5,1,0,1,$50.00 ,98,4.84,t,August
4891,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,1 bath,1,2,4,4,0,1,$252.00 ,52,4.85,t,July
4892,0,within an hour,f,t,t,28806,Entire residential home,Entire home/apt,8,2 baths,3,4,5,5,1,1,$174.00 ,8,5,t,August
4893,1,within an hour,t,t,t,28804,Entire house,Entire home/apt,2,1 bath,,2,5,3,1,1,$94.00 ,178,4.97,f,July
4894,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,6,2 baths,2,3,4,4,0,1,$366.00 ,57,4.65,t,September
4895,1,within an hour,t,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,2,1,1,$92.00 ,29,4.93,t,August
4896,1,within a few hours,t,t,t,28801,Private room in apartment,Private room,1,2 shared baths,1,1,5,1,1,1,$52.00 ,243,4.81,f,June
4897,1,within an hour,t,t,f,28803,Private room in house,Private room,3,1 private bath,1,2,5,3,1,1,$80.00 ,27,4.96,t,July
4898,1,within an hour,t,t,t,28806,Entire condominium,Entire home/apt,2,1 bath,1,1,5,5,1,1,$131.00 ,54,4.72,t,June
4899,0,,t,t,t,28704,Tiny house,Entire home/apt,2,1 bath,,1,5,5,0,1,$176.00 ,49,5,t,July
4900,1,within an hour,t,t,t,28801,Entire townhouse,Entire home/apt,6,3 baths,3,4,5,5,1,1,$624.00 ,0,,t,June
4901,1,within an hour,t,t,t,28803,Private room in residential home,Private room,2,1 private bath,1,1,5,2,0,1,$56.00 ,591,4.82,t,September
4902,1,within an hour,t,t,t,28804,Entire guesthouse,Entire home/apt,3,1 bath,1,1,5,5,1,1,$176.00 ,349,4.99,t,September
4903,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,4,1 bath,,1,3,5,1,1,$180.00 ,47,4.74,f,August
4904,1,within an hour,t,t,f,28732,Private room in house,Private room,3,1 private bath,1,1,5,2,0,1,$43.00 ,143,4.97,t,July
4905,1,within an hour,t,t,f,28801,Private room in castle,Private room,2,2 baths,1,1,4,1,0,1,$123.00 ,113,4.95,f,August
4906,0,,f,t,t,28806,Entire bungalow,Entire home/apt,4,2 baths,2,3,4,0,0,1,$80.00 ,16,4.57,f,September
4907,1,within an hour,t,t,f,28803,Entire guesthouse,Entire home/apt,2,1 bath,1,2,5,4,1,1,$76.00 ,273,4.93,t,July
4908,0,within an hour,t,t,t,28801,Entire townhouse,Entire home/apt,6,2 baths,2,4,4,4,0,1,$381.00 ,86,4.97,t,July
4909,1,within an hour,f,t,t,28803,Entire residential home,Entire home/apt,2,1 bath,1,1,3,4,1,1,$186.00 ,14,4.93,t,August
4910,0,within a day,t,t,t,28801,Entire residential home,Entire home/apt,4,2 baths,2,2,5,2,0,1,$93.00 ,6,4.83,t,August
4911,1,within an hour,f,t,f,28806,Entire house,Entire home/apt,4,2 baths,2,2,5,5,1,1,$164.00 ,7,5,t,July
4912,0,within an hour,t,t,t,28704,Entire house,Entire home/apt,4,2 baths,3,2,5,5,0,1,$99.00 ,87,4.99,f,June
4913,0,within an hour,t,t,f,28732,Private room in residential home,Private room,2,1 private bath,1,1,5,2,0,1,$44.00 ,90,4.92,f,August
4914,1,within an hour,t,t,t,28704,Entire apartment,Entire home/apt,4,1 bath,1,0,5,4,1,1,$102.00 ,111,4.92,t,June
4915,0,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,3,5,5,1,1,$157.00 ,161,5,t,September
4916,1,within an hour,f,t,t,28804,Entire cabin,Entire home/apt,7,1 bath,3,4,5,5,1,1,$217.00 ,109,4.64,t,June
4917,1,,t,t,t,28806,Entire residential home,Entire home/apt,6,2 baths,3,3,5,5,1,1,$180.00 ,95,4.89,t,August
4918,1,within an hour,t,t,t,28803,Entire rental unit,Entire home/apt,4,1 bath,2,2,5,3,1,1,$96.00 ,83,4.9,f,September
4919,1,within an hour,t,t,t,28801,Private room in bed and breakfast,Private room,2,1 private bath,1,1,4,0,0,1,$262.00 ,5,5,t,June
4920,1,within an hour,f,t,t,28801,Private room in residential home,Private room,4,1 private bath,1,2,5,3,1,1,$101.00 ,21,4.9,t,September
4921,1,within an hour,f,t,t,28803,Entire apartment,Entire home/apt,8,1 bath,2,3,5,3,1,1,$170.00 ,74,4.77,t,June
4922,0,,f,t,t,28804,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,5,1,1,$134.00 ,57,4.87,f,August
4923,0,within an hour,t,t,t,28803,Tiny house,Entire home/apt,4,1.5 baths,1,1,5,5,1,1,$100.00 ,219,4.99,t,July
